Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:24, 17d3a725-227d-4bc2-b4c7-c50635554ce3, /api/v1/pets, GET, PLATINUM, 25ms, CPU Load: 50.00%, Memory Load: 3.346344GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:24, 639f0adc-d3d9-401f-af4c-1b79f5e985ec, /api/v1/visits, GET, PLATINUM, 40ms, CPU Load: 60.00%, Memory Load: 3.346344GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:46, b87c6aed-e144-4995-8f68-189b670da7b1, /api/v1/clinics, GET, null, 7ms, CPU Load: 50.00%, Memory Load: 3.345913GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:46, b3c270ce-20ff-4775-a677-89ee4c200280, /api/v1/auth/signup, POST, null, 6ms, CPU Load: 41.67%, Memory Load: 3.345913GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:46, 64ac3532-ccad-47f8-a875-640b71e0b518, /api/v1/auth/signin, POST, null, 165ms, CPU Load: 61.54%, Memory Load: 3.345913GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:47, 0d027ffd-dbb1-480b-a664-e05eb63536ac, /api/v1/pets, GET, PLATINUM, 12ms, CPU Load: 53.85%, Memory Load: 3.347115GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:47, e85b8a00-6fe7-4dc0-82d8-b0d0fec2e192, /api/v1/visits, GET, PLATINUM, 12ms, CPU Load: 57.14%, Memory Load: 3.347355GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:47, bca31a96-ffc3-42ef-84f9-f1c63dc10e4e, /api/v1/pets/types, GET, PLATINUM, 8ms, CPU Load: 53.85%, Memory Load: 3.347355GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:48, 45ea207b-4a08-4007-9de9-4c45e23b15ed, /api/v1/pets, POST, PLATINUM, 31ms, CPU Load: 56.52%, Memory Load: 3.347355GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:48, ee71ad39-1d2d-4877-beff-eadcdf778cc1, /api/v1/pets, GET, PLATINUM, 28ms, CPU Load: 55.56%, Memory Load: 3.347355GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:48, 8178de33-ba18-4384-9121-eabb88afef01, /api/v1/visits, GET, PLATINUM, 11ms, CPU Load: 66.67%, Memory Load: 3.347595GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:49, 2cf7a512-61c0-4c1e-b1c1-45a0dc0ab519, /api/v1/pets/155, DELETE, PLATINUM, 28ms, CPU Load: 63.64%, Memory Load: 3.347595GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:49, da3c8350-5eca-4bed-aead-8b7b2065b245, /api/v1/pets, GET, PLATINUM, 12ms, CPU Load: 58.33%, Memory Load: 3.348316GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:16:49, 4a7df936-1ab6-49b2-abc9-e9a10c17b8c1, /api/v1/visits, GET, PLATINUM, 31ms, CPU Load: 50.00%, Memory Load: 3.348316GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:17:09, 4a45d6e9-5bdb-4b79-b0f6-64380bdccef5, /api/v1/clinics, GET, null, 11ms, CPU Load: 40.91%, Memory Load: 3.369072GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:17:09, 87eed37a-467a-48e4-b867-41b89fe63e23, /api/v1/auth/signup, POST, null, 15ms, CPU Load: 44.00%, Memory Load: 3.369312GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:17:09, 942488d6-ba0f-4ff8-9eaa-36df9e523a74, /api/v1/auth/signin, POST, null, 190ms, CPU Load: 55.56%, Memory Load: 3.373638GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:17:09, 96ed5e16-bcd6-48f0-ae56-84243e959a26, /api/v1/pets, GET, PLATINUM, 11ms, CPU Load: 55.56%, Memory Load: 3.375080GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:17:10, ba385225-2ba8-4ca8-a144-a150b77dfb6f, /api/v1/visits, GET, PLATINUM, 22ms, CPU Load: 83.33%, Memory Load: 3.375561GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:17:10, 86d2cd1d-be0c-4562-9845-799e1860d2d7, /api/v1/pets/types, GET, PLATINUM, 17ms, CPU Load: 50.00%, Memory Load: 3.377724GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:17:10, 941435f5-cf11-4585-ad17-9d1186752c89, /api/v1/pets, POST, PLATINUM, 32ms, CPU Load: 64.29%, Memory Load: 3.379646GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:17:11, 87c674d5-524b-481a-addc-68e29a252332, /api/v1/pets, GET, PLATINUM, 20ms, CPU Load: 45.45%, Memory Load: 3.380608GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:17:11, 77226f26-50ba-4ce0-abb7-79dadf9f5686, /api/v1/visits, GET, PLATINUM, 38ms, CPU Load: 100.00%, Memory Load: 3.380848GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:17:11, 1d83cfb1-ea99-49d7-9ba5-d024cedc41a3, /api/v1/pets/156, DELETE, PLATINUM, 57ms, CPU Load: 33.33%, Memory Load: 3.380848GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:17:11, b1908e8b-68e2-46d4-bf75-0b73d9c42d54, /api/v1/pets, GET, PLATINUM, 9ms, CPU Load: 0.00%, Memory Load: 3.381088GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:17:12, e50c88c9-ceae-4cda-aaf3-e6f771145cc0, /api/v1/visits, GET, PLATINUM, 19ms, CPU Load: 0.00%, Memory Load: 3.381088GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:22:34, 8071b1d3-bbdc-4090-b723-c0fbcc945f50, /api/v1/clinics, GET, null, 597ms, CPU Load: 37.50%, Memory Load: 3.256519GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:22:35, 3386bf81-edf6-4a4b-952b-6aa74c54b148, /api/v1/auth/signup, POST, null, 585ms, CPU Load: 42.86%, Memory Load: 3.269737GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:22:36, 8c96dba6-e864-4ab7-9934-ec5440710073, /api/v1/auth/signin, POST, null, 740ms, CPU Load: 40.00%, Memory Load: 3.284637GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:22:36, effa671c-c5ba-41be-a38a-27d5c84d9095, /api/v1/pets, GET, BASIC, 96ms, CPU Load: 0.00%, Memory Load: 3.287521GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:22:37, 5b44796e-358f-4bfc-9ec0-7450d66fcb6f, /api/v1/visits, GET, BASIC, 70ms, CPU Load: 73.33%, Memory Load: 3.290405GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:22:38, 41ac8e0c-9b30-4136-86dd-11edac8909e0, /api/v1/pets/types, GET, BASIC, 65ms, CPU Load: 56.52%, Memory Load: 3.292568GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:22:38, 2f132646-a15c-4308-84be-340519952060, /api/v1/pets, POST, BASIC, 216ms, CPU Load: 53.85%, Memory Load: 3.295906GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:22:39, 95b33b9f-4ab6-49ca-a417-090bb2663aba, /api/v1/pets, GET, BASIC, 49ms, CPU Load: 76.92%, Memory Load: 3.295906GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:22:39, 1f7f4251-341d-4018-9271-f4aab971e00e, /api/v1/visits, GET, BASIC, 41ms, CPU Load: 25.00%, Memory Load: 3.296600GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:22:40, 27483fe5-7019-47dd-9166-7dae6918e056, /api/v1/pets/151, DELETE, BASIC, 141ms, CPU Load: 40.00%, Memory Load: 3.298283GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:22:40, f31b02c8-d1d7-40f3-82d7-88969f70c826, /api/v1/pets, GET, BASIC, 40ms, CPU Load: 66.67%, Memory Load: 3.300205GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:22:41, c8e1a5c5-e8c3-481a-b6b6-373421c08809, /api/v1/visits, GET, BASIC, 71ms, CPU Load: 100.00%, Memory Load: 3.302128GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:23:22, f5cf8057-69ef-4b06-99da-11f792c8623e, /api/v1/clinics, GET, null, 15ms, CPU Load: 30.00%, Memory Load: 3.351013GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:23:22, f82e7a3c-b4e5-4222-be8b-bb7ddb64042e, /api/v1/auth/signup, POST, null, 14ms, CPU Load: 34.48%, Memory Load: 3.351013GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:23:22, 5c399491-2a8c-4e09-aafd-b1c8d18528cb, /api/v1/auth/signin, POST, null, 279ms, CPU Load: 80.00%, Memory Load: 3.351013GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:23:23, bc362291-a947-4fbf-b206-902079709363, /api/v1/pets, GET, BASIC, 38ms, CPU Load: 75.00%, Memory Load: 3.350960GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:23:23, 6be53900-95ee-4578-a69a-2505a0f63ed4, /api/v1/visits, GET, BASIC, 19ms, CPU Load: 63.64%, Memory Load: 3.350960GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:23:24, 33ae5f11-ecd7-4cb8-a1c4-94e32171a812, /api/v1/pets/types, GET, BASIC, 21ms, CPU Load: 57.14%, Memory Load: 3.350960GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:23:24, 1a482321-0a7a-4c0d-9914-8d5f12c1fa07, /api/v1/pets, POST, BASIC, 65ms, CPU Load: 57.14%, Memory Load: 3.349571GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:23:25, 4c32581b-aa41-4c51-a753-7dfc1f920994, /api/v1/pets, GET, BASIC, 39ms, CPU Load: 66.67%, Memory Load: 3.349571GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:23:25, 3d182aec-440f-4902-bea3-3f436861f28b, /api/v1/visits, GET, BASIC, 17ms, CPU Load: 65.00%, Memory Load: 3.349571GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:23:26, d3397f3b-2878-4c24-9ca5-7138c018de85, /api/v1/pets/152, DELETE, BASIC, 96ms, CPU Load: 66.67%, Memory Load: 3.348721GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:23:26, d9cebbd7-cf9b-4dd8-aec0-a6478bee98fc, /api/v1/pets, GET, BASIC, 81ms, CPU Load: 77.78%, Memory Load: 3.348721GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:23:26, 1f9d9008-6976-4634-a1ac-69afeb9cb676, /api/v1/visits, GET, BASIC, 35ms, CPU Load: 55.00%, Memory Load: 3.347332GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:17, 0b942d62-2df7-4905-a10e-a5aa7b9c57a5, /api/v1/clinics, GET, null, 10ms, CPU Load: 41.18%, Memory Load: 3.338215GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:17, 64d77b5a-59c2-4369-bc71-64c551063d2a, /api/v1/auth/signup, POST, null, 10ms, CPU Load: 33.33%, Memory Load: 3.338215GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:17, fb544d22-1788-4937-bc10-a4e62bcb2400, /api/v1/auth/signin, POST, null, 220ms, CPU Load: 52.38%, Memory Load: 3.338215GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:18, b7e68096-cfa1-44f2-91ba-718c7fef829b, /api/v1/pets, GET, BASIC, 49ms, CPU Load: 66.67%, Memory Load: 3.338936GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:18, 6c95407a-6f33-43e9-9c34-bd636f52c081, /api/v1/visits, GET, BASIC, 37ms, CPU Load: 66.67%, Memory Load: 3.339176GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:19, bc7b216f-9867-4829-af56-359190549b41, /api/v1/pets/types, GET, BASIC, 15ms, CPU Load: 50.00%, Memory Load: 3.339417GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:19, f1b84082-1e7f-4713-81bb-5ea6293ee474, /api/v1/pets, POST, BASIC, 92ms, CPU Load: 60.00%, Memory Load: 3.339417GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:20, 71b814e9-b93f-4807-b594-83e8352d4a42, /api/v1/pets, GET, BASIC, 76ms, CPU Load: 60.00%, Memory Load: 3.339417GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:20, 42c29dcd-eee3-4673-bfbf-803148f1597a, /api/v1/visits, GET, BASIC, 40ms, CPU Load: 75.00%, Memory Load: 3.339657GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:20, ff66e11c-7bbc-4dda-9272-bfe863a7df88, /api/v1/pets/153, DELETE, BASIC, 83ms, CPU Load: 60.00%, Memory Load: 3.339657GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:21, 3ae0f795-6425-438d-af20-0f1398b6cf7b, /api/v1/pets, GET, BASIC, 27ms, CPU Load: 57.14%, Memory Load: 3.339657GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:21, 0f6d301f-ec9d-401e-b317-43910a17762d, /api/v1/visits, GET, BASIC, 84ms, CPU Load: 78.57%, Memory Load: 3.339657GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:43, 4a124918-9e4d-44e5-a725-b54f92e01a92, /api/v1/clinics, GET, null, 11ms, CPU Load: 50.00%, Memory Load: 3.326324GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:43, fb867331-a2a4-4ceb-a3ae-38f2e0fad100, /api/v1/auth/signup, POST, null, 9ms, CPU Load: 41.67%, Memory Load: 3.326324GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:43, a7d8c96c-1d01-41f0-b47c-bf07f285e7f4, /api/v1/auth/signin, POST, null, 199ms, CPU Load: 66.67%, Memory Load: 3.326324GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:44, c32ead39-3f42-4cd9-abab-cc50dcbd3393, /api/v1/pets, GET, BASIC, 12ms, CPU Load: 50.00%, Memory Load: 3.328007GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:44, 460b3a67-1ebe-4bd7-8937-32811b2912ae, /api/v1/visits, GET, BASIC, 37ms, CPU Load: 64.00%, Memory Load: 3.328247GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:44, d8b410b9-9db4-46a2-acaa-0bec8d660594, /api/v1/pets/types, GET, BASIC, 14ms, CPU Load: 61.54%, Memory Load: 3.328247GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:45, c78325ed-2dbf-47eb-bb8a-2d11de04b5bd, /api/v1/pets, POST, BASIC, 54ms, CPU Load: 63.16%, Memory Load: 3.328487GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:45, b5176460-76f7-44d2-892f-0c3c120257f9, /api/v1/pets, GET, BASIC, 64ms, CPU Load: 100.00%, Memory Load: 3.328728GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:46, b8e157b7-9ff6-44ad-b970-1d447429f751, /api/v1/visits, GET, BASIC, 124ms, CPU Load: 100.00%, Memory Load: 3.328968GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:46, 4870a26d-0824-465b-b48c-110494e34994, /api/v1/pets/154, DELETE, BASIC, 16ms, CPU Load: 55.00%, Memory Load: 3.329208GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:46, cb0b6516-1d77-44ca-b23b-fb223e9af1dd, /api/v1/pets, GET, BASIC, 32ms, CPU Load: 63.64%, Memory Load: 3.329208GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:24:46, 5e17dad0-b6c2-4f59-a14d-5b3dfbff314b, /api/v1/visits, GET, BASIC, 31ms, CPU Load: 50.00%, Memory Load: 3.329208GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:11, 188f8dc4-4675-4c4a-8a8c-2c467ae2399e, /api/v1/clinics, GET, null, 9ms, CPU Load: 38.71%, Memory Load: 3.336845GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:12, 1e30ef62-a434-43f2-b4c5-ac9d779fb52f, /api/v1/auth/signup, POST, null, 7ms, CPU Load: 33.33%, Memory Load: 3.336845GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:12, 341dab27-0438-4b34-96ae-df373d06b597, /api/v1/auth/signin, POST, null, 168ms, CPU Load: 28.57%, Memory Load: 3.336845GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:12, 2eddaf8d-b52f-41a5-9a1f-9d4bd3346387, /api/v1/pets, GET, BASIC, 14ms, CPU Load: 64.29%, Memory Load: 3.337540GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:13, 3da47e1d-dd03-4f4d-93df-e2060e79deee, /api/v1/visits, GET, BASIC, 22ms, CPU Load: 50.00%, Memory Load: 3.337540GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:13, 2480346a-6b6e-4fd8-9e8a-4d3a5de57a34, /api/v1/pets/types, GET, BASIC, 26ms, CPU Load: 100.00%, Memory Load: 3.337780GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:13, f6ceba05-b849-4db9-bb24-ecfcff623404, /api/v1/pets, POST, BASIC, 19ms, CPU Load: 62.50%, Memory Load: 3.338501GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:14, ce6f1f8b-7cad-4272-af7f-8814609271cf, /api/v1/pets, GET, BASIC, 12ms, CPU Load: 42.86%, Memory Load: 3.338501GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:14, 6d65a788-4b52-46f0-8a51-3a1e633522f8, /api/v1/visits, GET, BASIC, 35ms, CPU Load: 64.29%, Memory Load: 3.338741GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:15, c5174ec6-ad6b-4e5f-9e59-bbe767fffa0c, /api/v1/pets/155, DELETE, BASIC, 129ms, CPU Load: 100.00%, Memory Load: 3.338623GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:15, 14d4e293-49b9-4f39-9228-919fd0b36e25, /api/v1/pets, GET, BASIC, 36ms, CPU Load: 50.00%, Memory Load: 3.338623GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:15, 61ff3b41-8280-4130-86d3-f42fb4018359, /api/v1/visits, GET, BASIC, 27ms, CPU Load: 100.00%, Memory Load: 3.338623GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:35, 9ff25a7b-f83a-4fc7-8fec-5efb3b1ccceb, /api/v1/clinics, GET, null, 7ms, CPU Load: 42.42%, Memory Load: 3.347549GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:35, a080c892-ce40-4b5e-8110-e638d79bf6d3, /api/v1/auth/signup, POST, null, 13ms, CPU Load: 38.71%, Memory Load: 3.348511GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:35, 8ab894da-8f8c-485c-af2e-e6904f8b5757, /api/v1/auth/signin, POST, null, 171ms, CPU Load: 66.67%, Memory Load: 3.348511GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:35, b7a49a9b-ad9c-4bf0-9f56-b83615889032, /api/v1/pets, GET, BASIC, 36ms, CPU Load: 68.00%, Memory Load: 3.353798GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:36, d656db7b-9a90-4070-9cad-2027a3736cba, /api/v1/visits, GET, BASIC, 15ms, CPU Load: 100.00%, Memory Load: 3.353798GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:36, efa144f7-a515-40c8-91e9-566328a953b8, /api/v1/pets/types, GET, BASIC, 43ms, CPU Load: 72.73%, Memory Load: 3.353798GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:37, ef74e532-6bd3-484e-888d-7257ec4a6271, /api/v1/pets, POST, BASIC, 39ms, CPU Load: 100.00%, Memory Load: 3.353798GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:37, b95ba42c-01b2-4100-bf06-5a6c94531112, /api/v1/pets, GET, BASIC, 54ms, CPU Load: 64.71%, Memory Load: 3.353798GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:37, ed2fb82e-3eed-4c66-a938-0a603db0b6e7, /api/v1/visits, GET, BASIC, 27ms, CPU Load: 57.14%, Memory Load: 3.354038GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:38, f6097848-1886-48f7-bee9-19c88df1da0b, /api/v1/pets/156, DELETE, BASIC, 55ms, CPU Load: 55.56%, Memory Load: 3.354038GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:38, 79904391-66d4-4b1f-a08b-ab5459080a80, /api/v1/pets, GET, BASIC, 30ms, CPU Load: 45.45%, Memory Load: 3.354038GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 14:25:38, 1485d09f-e9ad-49c3-abe1-95735d3adb21, /api/v1/visits, GET, BASIC, 66ms, CPU Load: 73.33%, Memory Load: 3.354099GB
